2.264999
660871:-43.980999,996.007996,22.264999
660876:-43.980999,996.007996,22.264999
660882:-43.980999,996.007996,22.264999
660887:-43.980999,995.947021,22.204000
660893:-44.042000,995.947021,22.204000
660898:-43.980999,995.885986,22.204000
660904:-44.042000,995.825012,22.143000
660909:-44.042000,995.825012,22.143000
660915:-44.103001,995.825012,22.143000
660920:-44.103001,995.825012,22.082001
660926:-44.042000,995.885986,22.082001
660931:-44.042000,995.885986,22.021000
660937:-44.042000,995.885986,22.082001
660943:-44.042000,995.885986,22.143000
660948:-44.042000,995.885986,22.143000
660954:-44.042000,995.885986,22.143000
660959:-44.042000,995.885986,22.143000
660965:-44.042000,995.885986,22.204000
660970:-44.103001,995.825012,22.204000
660976:-44.042000,995.764038,22.143000
660981:-44.042000,995.703003,22.204000
660987:-44.042000,995.642029,22.204000
660993:-44.042000,995.703003,22.264999
660998:-44.103001,995.764038,22.264999
661004:-44.103001,995.764038,22.264999
661009:-44.103001,995.764038,22.204000
661015:-44.103001,995.703003,22.204000
661020:-44.103001,995.703003,22.204000
661026:-44.103001,995.764038,22.204000
661031:-44.103001,995.764038,22.204000
661037:-44.103001,995.703003,22.264999
661042:-44.164001,995.703003,22.326000
661048:-44.225002,995.703003,22.326000
661053:-44.225002,995.703003,22.264999
661059:-44.225002,995.703003,22.204000
661064:-44.225002,995.642029,22.204000
661070:-44.225002,995.703003,22.264999
661075:-44.225002,995.764038,22.264999
661081:-44.225002,995.764038,22.264999
661087:-44.225002,995.703003,22.204000
661092:-44.225002,995.703003,22.204000
661098:-44.164001,995.703003,22.143000
661103:-44.225002,995.764038,22.143000
661109:-44.285999,995.764038,22.264999
661114:-44.225002,995.703003,22.326000
661120:-44.225002,995.703003,22.387001
661125:-44.347000,995.764038,22.387001
661131:-44.347000,995.703003,22.387001
661136:-44.347000,995.764038,22.448000
661142:-44.408001,995.764038,22.509001
661147:-44.408001,995.764038,22.509001
661153:-44.408001,995.764038,22.509001
661158:-44.408001,995.764038,22.448000
661164:-44.347000,995.825012,22.387001
661169:-44.408001,995.825012,22.326000
661175:-44.408001,995.825012,22.326000
661180:-44.469002,995.825012,22.326000
661186:-44.469002,995.825012,22.326000
661192:-44.408001,995.885986,22.326000
661197:-44.347000,995.825012,22.387001
661203:-44.285999,995.825012,22.387001
661208:-44.347000,995.825012,22.326000
661214:-44.347000,995.825012,22.264999
661219:-44.347000,995.825012,22.204000
661225:-44.347000,995.885986,22.204000
661230:-44.285999,995.825012,22.204000
661236:-44.285999,995.825012,22.204000
661241:-44.285999,995.764038,22.143000
661247:-44.285999,995.703003,22.082001
661252:-44.347000,995.764038,22.143000
661258:-44.347000,995.825012,22.143000
661264:-44.408001,995.947021,22.264999
661269:-44.408001,995.764038,22.204000
661275:-44.408001,995.703003,22.264999
661280:-44.347000,995.764038,22.264999
661286:-44.225002,995.703003,22.264999
661291:-44.225002,995.825012,22.326000
