TimeStamp,GBVibForward,GBVibLateral,GBVibVertical,addVibForward,addVibLateral,addVibVertical
2017/05/24_12:10:49.631,-1006.012,115.107,-6.283,0,,
2017/05/24_12:10:49.636,-1014.857,101.87,-11.529,0,,
2017/05/24_12:10:49.641,-1017.175,101.504,-7.137,0,,
2017/05/24_12:10:49.646,-1011.319,108.397,-13.054,0,,
2017/05/24_12:10:49.651,-1012.417,102.236,-6.649,0,,
2017/05/24_12:10:49.656,-1021.811,111.142,-6.527,0,,
2017/05/24_12:10:49.661,-1019.249,106.384,-15.006,0,,
2017/05/24_12:10:49.666,-1022.36,106.994,-11.468,0,,
2017/05/24_12:10:49.671,-1022.726,101.626,-0.976,0,,
2017/05/24_12:10:49.676,-1009.672,106.994,-10.004,0,,
2017/05/24_12:10:49.681,-1009.672,109.617,-17.873,0,,
2017/05/24_12:10:49.686,-1010.526,106.506,1.525,0,,
2017/05/24_12:10:49.691,-1013.515,107.116,-6.649,0,,
2017/05/24_12:10:49.696,-1010.465,107.055,-7.381,0,,
2017/05/24_12:10:49.701,-1020.957,111.386,-7.198,0,,
2017/05/24_12:10:49.706,-1022.604,106.018,-4.27,0,,
2017/05/24_12:10:49.711,-1018.7,107.665,-6.649,0,,
2017/05/24_12:10:49.716,-1018.517,106.811,0.549,0,,
2017/05/24_12:10:49.721,-1029.192,109.312,1.281,0,,
2017/05/24_12:10:49.726,-1019.249,102.175,-15.86,0,,
2017/05/24_12:10:49.731,-992.592,114.924,-36.173,0,,
2017/05/24_12:10:49.736,-1010.465,96.868,4.575,0,,
2017/05/24_12:10:49.741,-1031.205,110.959,5.612,0,,
2017/05/24_12:10:49.746,-1010.343,115.046,-2.562,0,,
2017/05/24_12:10:49.751,-1013.454,100.711,-12.017,0,,
2017/05/24_12:10:49.756,-1016.016,97.722,-15.006,0,,
2017/05/24_12:10:49.761,-1025.105,107.665,1.769,0,,
2017/05/24_12:10:49.766,-1011.441,107.726,-1.83,0,,
2017/05/24_12:10:49.771,-1009.55,103.7,-14.701,0,,
2017/05/24_12:10:49.776,-1014.552,107.055,-2.379,0,,
2017/05/24_12:10:49.781,-1012.295,115.595,-10.248,0,,
2017/05/24_12:10:49.786,-1018.151,108.58,-8.418,0,,
2017/05/24_12:10:49.791,-1021.689,105.164,-3.233,0,,
2017/05/24_12:10:49.796,-1015.406,106.079,-8.418,0,,
2017/05/24_12:10:49.801,-1019.554,104.249,-3.477,0,,
2017/05/24_12:10:49.806,-1017.114,112.362,-12.444,0,,
2017/05/24_12:10:49.811,-1021.811,104.005,-6.344,0,,
2017/05/24_12:10:49.816,-1014.674,103.639,-8.662,0,,
2017/05/24_12:10:49.821,-1006.134,103.09,-6.344,0,,
2017/05/24_12:10:49.826,-1015.284,95.77,-8.113,0,,
2017/05/24_12:10:49.831,-1009.428,109.739,-6.344,0,,
2017/05/24_12:10:49.836,-1012.905,113.399,-4.087,0,,
2017/05/24_12:10:49.841,-1020.896,114.497,-3.721,0,,
2017/05/24_12:10:49.846,-1023.214,111.203,-10.614,0,,
2017/05/24_12:10:49.851,-1019.127,102.846,-10.492,0,,
2017/05/24_12:10:49.856,-1016.199,110.837,-6.893,0,,
2017/05/24_12:10:49.861,-1016.016,104.005,-9.943,0,,
2017/05/24_12:10:49.866,-1015.284,97.173,-6.832,0,,
2017/05/24_12:10:49.871,-1011.868,104.188,-13.359,0,,
2017/05/24_12:10:49.876,-1010.038,97.234,-12.566,0,,
2017/05/24_12:10:49.881,-1012.051,105.713,7.381,0,,
2017/05/24_12:10:49.886,-1015.467,101.626,-11.285,0,,
2017/05/24_12:10:49.891,-1031.388,98.454,-6.71,0,,
2017/05/24_12:10:49.896,-1024.129,103.395,-6.222,0,,
2017/05/24_12:10:49.901,-1007.537,110.532,-16.531,0,,
2017/05/24_12:10:49.906,-1014.369,112.179,-6.893,0,,
2017/05/24_12:10:49.911,-1027.606,116.998,-4.209,0,,
2017/05/24_12:10:49.916,-1024.861,114.741,5.917,0,,
2017/05/24_12:10:49.921,-1004.365,101.748,-11.041,0,,
2017/05/24_12:10:49.926,-1011.441,103.456,-7.747,0,,
2017/05/24_12:10:49.931,-1024.617,110.105,7.503,0,,
2017/05/24_12:10:49.936,-1016.443,102.358,-12.139,0,,
2017/05/24_12:10:49.941,-1019.676,102.907,-11.285,0,,
2017/05/24_12:10:49.946,-1014.369,102.724,-1.037,0,,
2017/05/24_12:10:49.951,-1012.478,112.789,-4.087,0,,
2017/05/24_12:10:49.956,-1017.114,114.131,-7.381,0,,
2017/05/24_12:10:49.961,-1023.763,102.785,-7.747,0,,
2017/05/24_12:10:49.966,-1015.345,107.238,-8.845,0,,
2017/05/24_12:10:49.971,-1021.567,100.589,-7.259,0,,
2017/05/24_12:10:49.976,-1009.306,117.181,-14.579,0,,
2017/05/24_12:10:49.981,-1008.635,119.804,-8.845,0,,
2017/05/24_12:10:49.986,-1019.432,112.118,-0.183,0,,
2017/05/24_12:10:49.991,-1012.295,106.079,-7.991,0,,
2017/05/24_12:10:49.996,-992.409,108.58,-21.167,0,,
2017/05/24_12:10:50.001,-1034.682,87.596,1.037,0,,
2017/05/24_12:10:50.006,-1033.035,108.885,-0.061,0,,
2017/05/24_12:10:50.011,-1012.661,100.101,7.991,0,,
2017/05/24_12:10:50.016,-998.387,98.21,-10.37,0,,
2017/05/24_12:10:50.021,-1012.173,101.87,-20.862,0,,
2017/05/24_12:10:50.026,-1034.194,110.776,1.22,0,,
2017/05/24_12:10:50.031,-1026.691,102.968,-5.368,0,,
2017/05/24_12:10:50.036,-1011.136,107.909,-18.3,0,,
2017/05/24_12:10:50.041,-1011.014,103.883,-2.684,0,,
2017/05/24_12:10:50.046,-1024.678,107.909,-7.564,0,,
2017/05/24_12:10:50.051,-1012.234,103.761,-14.762,0,,
2017/05/24_12:10:50.056,-1020.652,107.726,-6.893,0,,
2017/05/24_12:10:50.061,-1018.456,109.007,-3.782,0,,
2017/05/24_12:10:50.066,-1024.922,97.539,-1.708,0,,
2017/05/24_12:10:50.071,-1014.613,102.114,-16.47,0,,
2017/05/24_12:10:50.076,-1011.563,107.726,-7.503,0,,
2017/05/24_12:10:50.081,-1012.417,108.946,-4.575,0,,
2017/05/24_12:10:50.086,-1021.201,110.837,-9.394,0,,
2017/05/24_12:10:50.091,-1019.798,105.957,-9.333,0,,
2017/05/24_12:10:50.096,-1017.785,109.617,-5.734,0,,
2017/05/24_12:10:50.101,-1017.114,114.924,-8.845,0,,
2017/05/24_12:10:50.106,-1023.031,113.033,-3.782,0,,
2017/05/24_12:10:50.111,-1016.565,108.702,-4.087,0,,
2017/05/24_12:10:50.116,-1016.87,103.151,-10.37,0,,
2017/05/24_12:10:50.121,-1017.541,104.554,-4.27,0,,
2017/05/24_12:10:50.126,-1013.027,102.175,-8.54,0,,
2017/05/24_12:10:50.131,-1012.905,106.933,-9.516,0,,
2017/05/24_12:10:50.136,-1015.589,103.822,-3.416,0,,
2017/05/24_12:10:50.141,-1018.7,103.761,-11.59,0,,
2017/05/24_12:10:50.146,-1018.273,106.689,-8.723,0,,
2017/05/24_12:10:50.151,-1020.103,103.7,-8.479,0,,
2017/05/24_12:10:50.156,-1015.894,108.397,-17.69,0,,
2017/05/24_12:10:50.161,-1028.216,100.467,-6.344,0,,
2017/05/24_12:10:50.166,-1016.809,102.114,-12.871,0,,
2017/05/24_12:10:50.171,-1007.781,102.541,-13.725,0,,
2017/05/24_12:10:50.176,-1017.846,100.955,-6.954,0,,
2017/05/24_12:10:50.181,-1016.687,108.336,-11.163,0,,
2017/05/24_12:10:50.186,-1019.615,104.615,-2.806,0,,
2017/05/24_12:10:50.191,-1020.164,105.225,-7.381,0,,
2017/05/24_12:10:50.196,-1022.177,110.41,-11.407,0,,
2017/05/24_12:10:50.201,-1025.654,111.569,-0.488,0,,
2017/05/24_12:10:50.206,-1015.467,111.874,-4.819,0,,
2017/05/24_12:10:50.211,-1016.687,109.983,-7.93,0,,
2017/05/24_12:10:50.216,-1016.87,101.565,-6.71,0,,
2017/05/24_12:10:50.221,-1015.101,99.308,-9.577,0,,
2017/05/24_12:10:50.226,-1017.785,106.994,-11.773,0,,
2017/05/24_12:10:50.231,-1016.138,110.166,-6.527,0,,
2017/05/24_12:10:50.236,-1021.811,103.151,-9.272,0,,
2017/05/24_12:10:50.241,-1013.942,102.541,-17.995,0,,
2017/05/24_12:10:50.246,-1021.262,110.044,4.209,0,,
2017/05/24_12:10:50.251,-1026.996,112.24,-7.991,0,,
2017/05/24_12:10:50.256,-1009.611,102.297,-2.257,0,,
2017/05/24_12:10:50.261,-1017.358,89.731,-14.945,0,,
2017/05/24_12:10:50.266,-1041.331,90.463,-7.32,0,,
2017/05/24_12:10:50.271,-1010.16,116.937,3.538,0,,
2017/05/24_12:10:50.276,-1027.728,115.168,-14.823,0,,
2017/05/24_12:10:50.281,-1008.391,100.345,-4.575,0,,
2017/05/24_12:10:50.286,-1031.022,94.55,-7.808,0,,
2017/05/24_12:10:50.291,-1014.552,117.181,-8.967,0,,
2017/05/24_12:10:50.296,-1021.018,107.177,-9.333,0,,
2017/05/24_12:10:50.301,-1017.724,107.543,-5.795,0,,
2017/05/24_12:10:50.306,-1018.395,103.883,-1.586,0,,
2017/05/24_12:10:50.311,-1017.48,109.983,-5.612,0,,
2017/05/24_12:10:50.316,-1012.112,106.872,-7.442,0,,
2017/05/24_12:10:50.321,-1019.493,103.761,-13.542,0,,
2017/05/24_12:10:50.326,-1009.977,118.157,-13.542,0,,
2017/05/24_12:10:50.331,-1020.347,112.301,-5.002,0,,
2017/05/24_12:10:50.336,-1022.36,101.016,-8.967,0,,
2017/05/24_12:10:50.341,-1016.687,107.787,-3.843,0,,
2017/05/24_12:10:50.346,-1021.14,110.898,0.793,0,,
2017/05/24_12:10:50.351,-1012.417,112.24,-15.311,0,,
2017/05/24_12:10:50.356,-1025.471,99.613,5.063,0,,
2017/05/24_12:10:50.361,-1004.792,98.271,6.954,0,,
2017/05/24_12:10:50.366,-1022.421,100.894,-8.845,0,,
2017/05/24_12:10:50.371,-1021.201,109.19,2.562,0,,
2017/05/24_12:10:50.376,-1024.251,113.948,0.305,0,,
2017/05/24_12:10:50.381,-1007.171,112.362,-10.492,0,,
2017/05/24_12:10:50.386,-1013.698,109.861,-10.065,0,,
2017/05/24_12:10:50.391,-1026.386,101.138,-12.81,0,,
2017/05/24_12:10:50.396,-1022.482,103.334,-12.139,0,,
2017/05/24_12:10:50.401,-1017.785,103.822,-9.333,0,,
2017/05/24_12:10:50.406,-1012.356,112.179,-8.845,0,,
2017/05/24_12:10:50.411,-1021.079,104.92,-4.819,0,,
2017/05/24_12:10:50.416,-989.664,98.149,-41.541,0,,
2017/05/24_12:10:50.421,-1016.016,101.809,18.849,0,,
2017/05/24_12:10:50.426,-1026.691,108.275,9.272,0,,
2017/05/24_12:10:50.431,-1007.049,109.129,-16.287,0,,
2017/05/24_12:10:50.436,-1015.406,107.604,-6.649,0,,
2017/05/24_12:10:50.441,-1009.123,101.992,-5.795,0,,
2017/05/24_12:10:50.446,-1024.068,112.484,-7.503,0,,
2017/05/24_12:10:50.451,-1026.02,107.604,-3.294,0,,
2017/05/24_12:10:50.456,-1019.676,111.569,-10.98,0,,
2017/05/24_12:10:50.461,-1019.432,110.959,-11.468,0,,
2017/05/24_12:10:50.466,-1021.628,105.835,-5.917,0,,
2017/05/24_12:10:50.471,-1017.358,104.493,-6.283,0,,
2017/05/24_12:10:50.476,-1012.905,104.676,-3.111,0,,
2017/05/24_12:10:50.481,-1018.395,107.482,3.172,0,,
2017/05/24_12:10:50.486,-1010.221,100.772,-9.272,0,,
2017/05/24_12:10:50.491,-1019.249,104.615,-10.614,0,,
2017/05/24_12:10:50.496,-1020.835,104.676,2.806,0,,
2017/05/24_12:10:50.501,-1016.321,113.399,-16.531,0,,
2017/05/24_12:10:50.506,-1018.578,115.717,-2.318,0,,
2017/05/24_12:10:50.511,-1018.761,110.41,-13.603,0,,
2017/05/24_12:10:50.516,-1020.103,103.456,-0.305,0,,
2017/05/24_12:10:50.521,-1019.371,101.809,-12.261,0,,
2017/05/24_12:10:50.526,-1006.5,104.249,-14.213,0,,
2017/05/24_12:10:50.531,-1043.71,100.955,36.112,0,,
2017/05/24_12:10:50.536,-1035.414,114.314,5.734,0,,
2017/05/24_12:10:50.541,-1021.262,106.201,4.026,0,,
2017/05/24_12:10:50.546,-1012.112,101.504,-7.869,0,,
2017/05/24_12:10:50.551,-1015.223,95.343,-4.697,0,,
2017/05/24_12:10:50.556,-1023.763,111.142,5.124,0,,
2017/05/24_12:10:50.561,-1012.844,113.826,-13.664,0,,
2017/05/24_12:10:50.566,-1021.323,101.87,-9.821,0,,
2017/05/24_12:10:50.571,-1012.783,103.578,-6.344,0,,
2017/05/24_12:10:50.576,-1011.624,112.484,-11.712,0,,
2017/05/24_12:10:50.581,-1018.578,115.839,-6.1,0,,
2017/05/24_12:10:50.586,-1027.789,113.643,-1.769,0,,
2017/05/24_12:10:50.591,-1024.007,106.323,-0.183,0,,
2017/05/24_12:10:50.596,-1010.526,109.8,-14.152,0,,
2017/05/24_12:10:50.601,-1021.262,105.347,-7.259,0,,
2017/05/24_12:10:50.606,-1012.722,103.151,-13.115,0,,
2017/05/24_12:10:50.611,-1018.212,111.752,6.649,0,,
2017/05/24_12:10:50.616,-1016.504,107.604,-4.331,0,,
2017/05/24_12:10:50.621,-1010.648,101.626,-11.346,0,,
2017/05/24_12:10:50.626,-1019.249,103.151,-10.126,0,,
2017/05/24_12:10:50.631,-1016.687,109.678,-5.856,0,,
2017/05/24_12:10:50.636,-1023.58,115.839,-9.882,0,,
2017/05/24_12:10:50.641,-1020.286,106.201,-7.137,0,,
2017/05/24_12:10:50.646,-1022.604,124.074,-9.333,0,,
2017/05/24_12:10:50.651,-1019.31,111.203,-7.93,0,,
2017/05/24_12:10:50.656,-1018.151,107.909,-7.686,0,,
2017/05/24_12:10:50.661,-1010.404,108.214,-12.078,0,,
2017/05/24_12:10:50.666,-1022.543,100.955,2.684,0,,
2017/05/24_12:10:50.671,-1010.221,101.931,-8.723,0,,
2017/05/24_12:10:50.676,-1010.831,95.587,-9.638,0,,
2017/05/24_12:10:50.681,-1023.214,107.421,-6.466,0,,
2017/05/24_12:10:50.686,-1033.462,98.454,-12.688,0,,
2017/05/24_12:10:50.691,-1021.811,106.689,-2.623,0,,
2017/05/24_12:10:50.696,-1011.441,105.225,-10.797,0,,
2017/05/24_12:10:50.701,-1013.942,117.12,-2.623,0,,
2017/05/24_12:10:50.706,-1022.177,109.19,9.882,0,,
2017/05/24_12:10:50.711,-1024.495,113.399,-2.196,0,,
2017/05/24_12:10:50.716,-1017.114,102.602,-14.213,0,,
2017/05/24_12:10:50.721,-1023.092,103.273,2.379,0,,
2017/05/24_12:10:50.726,-1013.21,107.116,-15.433,0,,
2017/05/24_12:10:50.731,-1010.526,111.813,-1.525,0,,
2017/05/24_12:10:50.736,-1018.761,106.506,-3.904,0,,
2017/05/24_12:10:50.741,-1013.637,102.358,-4.392,0,,
2017/05/24_12:10:50.746,-1019.432,106.384,6.039,0,,
2017/05/24_12:10:50.751,-1024.312,109.251,-8.967,0,,
2017/05/24_12:10:50.756,-1013.332,108.214,-10.614,0,,
2017/05/24_12:10:50.761,-1016.931,102.846,-1.647,0,,
2017/05/24_12:10:50.766,-1018.029,106.933,-13.298,0,,
2017/05/24_12:10:50.771,-1012.905,110.471,-3.172,0,,
2017/05/24_12:10:50.776,-1013.088,116.205,-8.235,0,,
2017/05/24_12:10:50.781,-1030.107,115.473,-9.15,0,,
2017/05/24_12:10:50.786,-1017.48,106.933,0.549,0,,
2017/05/24_12:10:50.791,-1029.802,95.587,-8.296,0,,
2017/05/24_12:10:50.796,-1016.748,100.589,-1.708,0,,
2017/05/24_12:10:50.801,-1012.173,114.68,-7.198,0,,
2017/05/24_12:10:50.806,-1012.173,110.898,-17.446,0,,
2017/05/24_12:10:50.811,-1017.419,94.916,-7.442,0,,
2017/05/24_12:10:50.816,-1022.726,95.77,-18.361,0,,
2017/05/24_12:10:50.821,-1019.615,106.872,-13.908,0,,
2017/05/24_12:10:50.826,-1018.517,112.728,-6.588,0,,
2017/05/24_12:10:50.831,-1019.127,112.606,-2.989,0,,
2017/05/24_12:10:50.836,-1019.737,108.58,-7.991,0,,
2017/05/24_12:10:50.841,-1014.064,101.382,-16.165,0,,
2017/05/24_12:10:50.846,-1016.931,104.615,-10.309,0,,
2017/05/24_12:10:50.851,-1021.384,112.057,-5.063,0,,
2017/05/24_12:10:50.856,-1022.726,108.763,-10.553,0,,
2017/05/24_12:10:50.861,-1015.162,103.029,-10.431,0,,
2017/05/24_12:10:50.866,-1012.661,96.807,-6.954,0,,
2017/05/24_12:10:50.871,-1016.626,104.92,-9.333,0,,
2017/05/24_12:10:50.876,-1017.541,109.556,-2.379,0,,
2017/05/24_12:10:50.881,-1015.284,114.375,-0.427,0,,
2017/05/24_12:10:50.886,-1017.358,112.423,-9.15,0,,
2017/05/24_12:10:50.891,-1013.881,107.787,-6.771,0,,
2017/05/24_12:10:50.896,-1021.872,105.53,-3.843,0,,
2017/05/24_12:10:50.901,-1021.018,112.484,-11.59,0,,
2017/05/24_12:10:50.906,-1023.031,111.081,0.854,0,,
2017/05/24_12:10:50.911,-1017.663,101.443,-13.237,0,,
2017/05/24_12:10:50.916,-1011.868,105.774,-6.161,0,,
2017/05/24_12:10:50.921,-1015.101,107.543,-13.42,0,,
2017/05/24_12:10:50.926,-1016.565,106.506,-5.002,0,,
2017/05/24_12:10:50.931,-1018.151,109.556,-7.442,0,,
2017/05/24_12:10:50.936,-1023.519,104.676,-8.113,0,,
2017/05/24_12:10:50.941,-1003.328,108.214,-40.077,0,,
2017/05/24_12:10:50.946,-1036.573,106.262,5.307,0,,
2017/05/24_12:10:50.951,-1021.933,106.262,-7.686,0,,
2017/05/24_12:10:50.956,-1016.504,104.188,-10.98,0,,
2017/05/24_12:10:50.961,-1005.89,102.419,3.111,0,,
2017/05/24_12:10:50.966,-1007.842,98.759,-5.49,0,,
2017/05/24_12:10:50.971,-1023.458,104.066,-6.771,0,,
2017/05/24_12:10:50.976,-1020.469,103.029,-8.052,0,,
2017/05/24_12:10:50.981,-1017.785,101.504,-4.88,0,,
2017/05/24_12:10:50.986,-1022.36,107.726,-15.677,0,,
2017/05/24_12:10:50.991,-1018.517,107.848,-5.49,0,,
2017/05/24_12:10:50.996,-1017.053,114.314,-11.102,0,,
2017/05/24_12:10:51.001,-1010.587,109.556,-9.516,0,,
2017/05/24_12:10:51.006,-1031.327,104.798,15.799,0,,
2017/05/24_12:10:51.011,-1007.537,110.166,-11.529,0,,
2017/05/24_12:10:51.016,-1011.563,107.299,-2.501,0,,
2017/05/24_12:10:51.021,-1013.942,105.957,-12.017,0,,
2017/05/24_12:10:51.026,-1026.386,109.373,-4.636,0,,
2017/05/24_12:10:51.031,-1022.36,110.898,-3.05,0,,
2017/05/24_12:10:51.036,-1017.175,107.299,-0.488,0,,
2017/05/24_12:10:51.041,-1009.611,115.229,-11.651,0,,
2017/05/24_12:10:51.046,-1024.8,108.946,-6.283,0,,
2017/05/24_12:10:51.051,-1018.517,108.153,-5.734,0,,
2017/05/24_12:10:51.056,-1000.278,103.029,-35.075,0,,
2017/05/24_12:10:51.061,-1018.761,102.968,0.732,0,,
2017/05/24_12:10:51.066,-1006.012,113.033,-7.503,0,,
2017/05/24_12:10:51.071,-1017.907,104.249,-11.468,0,,
2017/05/24_12:10:51.076,-1019.005,100.284,-0.854,0,,
2017/05/24_12:10:51.081,-1012.478,101.26,-24.888,0,,
2017/05/24_12:10:51.086,-1016.321,116.571,-4.453,0,,
2017/05/24_12:10:51.091,-1016.87,118.096,-6.405,0,,
2017/05/24_12:10:51.096,-1020.347,110.288,-12.566,0,,
2017/05/24_12:10:51.101,-1007.72,100.589,-2.196,0,,
2017/05/24_12:10:51.106,-1012.478,110.41,-8.174,0,,
2017/05/24_12:10:51.111,-1021.262,104.92,-8.357,0,,
2017/05/24_12:10:51.116,-1026.386,102.236,-8.479,0,,
2017/05/24_12:10:51.121,-1017.297,113.155,-7.381,0,,
2017/05/24_12:10:51.126,-1011.746,107.97,-9.089,0,,
2017/05/24_12:10:51.131,-1009.245,102.175,-10.858,0,,
2017/05/24_12:10:51.136,-1017.236,101.443,-5.978,0,,
2017/05/24_12:10:51.141,-1023.092,110.959,2.745,0,,
2017/05/24_12:10:51.146,-1016.321,111.02,-13.603,0,,
2017/05/24_12:10:51.151,-1014.857,89.67,-19.398,0,,
2017/05/24_12:10:51.156,-1011.258,86.559,-16.592,0,,
2017/05/24_12:10:51.161,-1020.713,89.853,-19.581,0,,
2017/05/24_12:10:51.166,-1018.639,103.761,-2.684,0,,
2017/05/24_12:10:51.171,-1016.87,106.933,-11.956,0,,
2017/05/24_12:10:51.176,-1020.225,105.225,-7.991,0,,
2017/05/24_12:10:51.181,-1020.591,108.946,-3.721,0,,
2017/05/24_12:10:51.186,-1022.482,105.408,-14.762,0,,
2017/05/24_12:10:51.191,-1026.02,106.872,-12.2,0,,
2017/05/24_12:10:51.196,-1001.132,111.203,-18.605,0,,
2017/05/24_12:10:51.201,-1015.65,108.763,-3.233,0,,
2017/05/24_12:10:51.206,-1019.493,102.419,9.028,0,,
2017/05/24_12:10:51.211,-1021.079,105.591,-11.59,0,,
2017/05/24_12:10:51.216,-1019.127,112.728,0.61,0,,
2017/05/24_12:10:51.221,-1009.672,109.983,-3.294,0,,
2017/05/24_12:10:51.226,-1013.82,111.386,-8.967,0,,
2017/05/24_12:10:51.231,-1029.131,100.833,-5.124,0,,
2017/05/24_12:10:51.236,-1020.225,99.003,-12.627,0,,
2017/05/24_12:10:51.241,-1022.787,104.31,-9.76,0,,
2017/05/24_12:10:51.246,-1020.957,108.946,-5.002,0,,
2017/05/24_12:10:51.251,-1008.94,115.9,-6.893,0,,
2017/05/24_12:10:51.256,-1011.502,101.321,-1.647,0,,
2017/05/24_12:10:51.261,-1015.65,99.796,-6.344,0,,
2017/05/24_12:10:51.266,-1012.722,99.43,-6.466,0,,
2017/05/24_12:10:51.271,-1027.118,110.532,2.257,0,,
2017/05/24_12:10:51.276,-1017.358,107.238,-8.845,0,,
2017/05/24_12:10:51.281,-1007.72,104.615,-6.466,0,,
2017/05/24_12:10:51.286,-1021.14,107.97,-7.076,0,,
2017/05/24_12:10:51.291,-1024.434,114.192,-11.407,0,,
2017/05/24_12:10:51.296,-1009.306,112.85,-9.76,0,,
2017/05/24_12:10:51.301,-1017.358,109.739,-6.161,0,,
2017/05/24_12:10:51.306,-1027.606,97.478,-12.505,0,,
2017/05/24_12:10:51.311,-1016.748,106.933,0.854,0,,
2017/05/24_12:10:51.316,-1008.879,108.214,-12.322,0,,
2017/05/24_12:10:51.321,-1031.388,107.97,19.581,0,,
2017/05/24_12:10:51.326,-1031.266,115.717,8.113,0,,
2017/05/24_12:10:51.331,-1022.787,98.21,-6.954,0,,
2017/05/24_12:10:51.336,-1006.927,93.879,-12.139,0,,
2017/05/24_12:10:51.341,-1009.916,100.04,-7.442,0,,
2017/05/24_12:10:51.346,-1025.532,104.188,10.553,0,,
2017/05/24_12:10:51.351,-1016.687,103.944,-13.969,0,,
2017/05/24_12:10:51.356,-1010.465,108.458,-3.782,0,,
2017/05/24_12:10:51.361,-1015.894,110.593,4.697,0,,
2017/05/24_12:10:51.366,-1014.552,107.848,-10.492,0,,
2017/05/24_12:10:51.371,-1012.722,107.543,-8.54,0,,
2017/05/24_12:10:51.376,-1024.312,115.046,-5.307,0,,
2017/05/24_12:10:51.381,-1020.652,112.728,-8.784,0,,
2017/05/24_12:10:51.386,-1017.297,105.591,-6.527,0,,
2017/05/24_12:10:51.391,-1017.602,105.713,-9.577,0,,
2017/05/24_12:10:51.396,-1020.53,106.384,-8.54,0,,
2017/05/24_12:10:51.401,-1018.517,110.349,-4.514,0,,
2017/05/24_12:10:51.406,-1018.7,108.946,-9.516,0,,
2017/05/24_12:10:51.411,-1014.918,107.055,-7.747,0,,
2017/05/24_12:10:51.416,-1010.892,103.151,-13.847,0,,
2017/05/24_12:10:51.421,-1018.944,102.358,-7.259,0,,
2017/05/24_12:10:51.426,-1022.421,107.543,-7.564,0,,
2017/05/24_12:10:51.431,-1020.53,109.556,-9.577,0,,
2017/05/24_12:10:51.436,-1021.018,108.092,-5.429,0,,
2017/05/24_12:10:51.441,-1014.735,100.711,-14.518,0,,
2017/05/24_12:10:51.446,-1011.624,95.831,-9.211,0,,
2017/05/24_12:10:51.451,-1014.064,102.358,-9.028,0,,
2017/05/24_12:10:51.456,-1017.724,100.101,-5.307,0,,
2017/05/24_12:10:51.461,-1007.598,106.994,-18.117,0,,
2017/05/24_12:10:51.466,-1023.397,101.26,-4.453,0,,
2017/05/24_12:10:51.471,-1037.915,108.275,-0.305,0,,
2017/05/24_12:10:51.476,-1011.807,116.449,-9.699,0,,
2017/05/24_12:10:51.481,-1008.574,114.802,-11.956,0,,
2017/05/24_12:10:51.486,-1017.053,111.752,-7.625,0,,
2017/05/24_12:10:51.491,-1034.682,109.617,2.684,0,,
2017/05/24_12:10:51.496,-1006.744,115.29,-15.067,0,,
2017/05/24_12:10:51.501,-1011.99,105.896,-5.368,0,,
2017/05/24_12:10:51.506,-1016.565,109.556,-8.174,0,,
2017/05/24_12:10:51.511,-1019.31,107.848,-8.357,0,,
2017/05/24_12:10:51.516,-1015.467,102.785,-12.566,0,,
2017/05/24_12:10:51.521,-1010.282,104.981,-8.723,0,,
2017/05/24_12:10:51.526,-1021.75,104.554,-5.185,0,,
2017/05/24_12:10:51.531,-1028.033,110.898,-9.699,0,,
2017/05/24_12:10:51.536,-1016.199,99.979,-4.514,0,,
2017/05/24_12:10:51.541,-1006.195,100.101,-5.124,0,,
2017/05/24_12:10:51.546,-1021.506,109.251,-4.636,0,,
2017/05/24_12:10:51.551,-1018.944,111.569,-6.832,0,,
2017/05/24_12:10:51.556,-1013.088,112.789,-10.492,0,,
2017/05/24_12:10:51.561,-1027.545,110.105,3.05,0,,
2017/05/24_12:10:51.566,-1012.295,107.177,-16.653,0,,
2017/05/24_12:10:51.571,-1019.249,102.541,-9.15,0,,
2017/05/24_12:10:51.576,-997.411,107.848,-26.718,0,,
2017/05/24_12:10:51.581,-1024.922,98.21,16.226,0,,
2017/05/24_12:10:51.586,-1037.915,103.151,4.575,0,,
2017/05/24_12:10:51.591,-1001.437,98.637,-5.307,0,,
2017/05/24_12:10:51.596,-1016.199,98.881,-9.943,0,,
2017/05/24_12:10:51.601,-1019.371,106.75,-5.246,0,,
2017/05/24_12:10:51.606,-1028.582,111.02,5.246,0,,
2017/05/24_12:10:51.611,-1010.282,108.641,-14.823,0,,
2017/05/24_12:10:51.616,-1003.694,103.273,-3.538,0,,
2017/05/24_12:10:51.621,-1009.611,106.323,-10.492,0,,
2017/05/24_12:10:51.626,-1015.833,107.848,-7.869,0,,
2017/05/24_12:10:51.631,-1020.591,103.029,-6.466,0,,
2017/05/24_12:10:51.636,-1016.199,108.092,-5.673,0,,
2017/05/24_12:10:51.641,-1009.367,107.787,-0.366,0,,
2017/05/24_12:10:51.646,-1020.652,93.513,-10.614,0,,
2017/05/24_12:10:51.651,-1020.591,101.26,-7.137,0,,
2017/05/24_12:10:51.656,-1011.746,106.689,-12.2,0,,
2017/05/24_12:10:51.661,-1024.617,114.863,1.098,0,,
2017/05/24_12:10:51.666,-1025.227,107.726,-7.625,0,,
2017/05/24_12:10:51.671,-1019.249,110.227,-6.588,0,,
2017/05/24_12:10:51.676,-1009.672,110.837,-8.174,0,,
2017/05/24_12:10:51.681,-1020.835,112.972,-8.723,0,,
2017/05/24_12:10:51.686,-1014.674,109.434,-8.723,0,,
